network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,protocol_type_ICMP,protocol_type_TCP,protocol_type_UDP,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown,encryption_used_AES,encryption_used_DES,encryption_used_None,attack_detected
1.0485074626865671,1.0,-0.4098242145122768,0.7076373256681591,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.7686567164179104,0.5,1.4527581388986375,-0.1689857670155312,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9514925373134329,-1.0,0.5341960499276851,-0.4051440415117744,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.6492537313432836,0.0,-0.6217278394225659,0.8709265963934139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.4552238805970149,0.0,2.5004393354750847,-0.5818261697099626,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6455223880597015,-1.0,1.9802675519759902,0.5499189046165043,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.1194029850746268,-0.5,1.9160972185588245,-0.2538295763107939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.041044776119402986,-0.5,1.8088985948198635,0.3921586577405986,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.08582089552238806,0.0,-0.471227714209853,0.17724181284743468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.1417910447761194,-0.5,-0.6034859255067273,-0.43658155555256417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.13059701492537312,0.5,-0.34921710451561655,-1.0693196078992746,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.4514925373134329,-1.0,-0.29071073385071206,0.9887988315790703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.2798507462686567,2.5,-0.454573727215017,0.45724054081934845,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.6082089552238806,-0.5,2.2686624407196283,-0.22206793037136377,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.30970149253731344,0.5,-0.49507916958084036,0.5152635329415365,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.1194029850746268,0.5,-0.45530729278028803,0.48093638008007655,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8880597014925373,-1.0,-0.1955980871889769,1.0113787668181906,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.31343283582089554,-0.5,-0.06895049443543634,0.8746892206805981,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.4626865671641791,-1.0,0.030520755830488504,0.1402773442852705,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8955223880597015,0.0,-0.48691287277699946,0.16573913936146373,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.40671641791044777,1.0,-0.38748402003172777,0.31632846832948974,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.7313432835820896,-1.0,-0.4143844115661487,0.25516718620559187,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.022388059701492536,2.5,2.954439648602403,0.14232644223191093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.16417910447761194,0.5,-0.12394443043326568,-0.8628900568841472,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.1940298507462686,-1.5,-0.567011185832135,-0.5412543410237203,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3805970149253731,0.0,-0.3447524257903079,-0.39569276336056936,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.018656716417910446,1.0,0.35338966502178243,0.8679240692033491,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.048507462686567165,0.5,1.3959437451119614,-0.217862337158482,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4291044776119403,0.0,-0.5835896481556824,-1.0693196078992746,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.8432835820895522,1.5,-0.6089166398855627,-0.2103976545237521,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.7201492537313433,-1.5,0.5275687176135575,1.3393714093875477,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.0522388059701493,-0.5,-0.44384794597292615,1.0948504030880306,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0149253731343284,0.0,0.22882904170262064,-0.4812084879421134,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.6194029850746269,2.0,0.2413147930279692,-0.3038087268743624,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7761194029850746,-0.5,-0.35248010729939433,-0.28891549295731983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.9104477611940298,-0.5,1.900888716320065,-0.3121575733108347,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6529850746268657,0.5,-0.1248586940467161,-0.2604036230893046,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.5223880597014925,0.5,1.4356989527488735,1.3129870529096088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.7798507462686567,-1.0,1.9855981445802098,-0.11823306379814852,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.1567164179104477,-1.0,0.15488406055038048,-0.17801362419699962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.19776119402985073,-1.0,0.07389056277837856,1.385435087834178,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.2462686567164179,-1.0,0.2601988978632047,-0.1934375437335911,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.4141791044776119,0.5,-0.4338178419994126,0.21667080108477596,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.11194029850746269,-1.5,0.8147814209529041,0.020632150903085705,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.34701492537313433,2.5,0.7036404081698668,-0.23200513682201823,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.4067164179104477,-0.5,0.5460549713728279,-0.8303167816023826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.47388059701492535,-1.0,-0.08918812483030004,1.0658760384567365,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.4328358208955223,-1.0,-0.21350114833060369,-0.9012982086173804,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.917910447761194,1.0,0.4403381451592683,1.2127141012577989,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.11567164179104478,1.0,-0.3520193600846757,-0.08130307925821446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.34701492537313433,-1.5,0.05792741955528014,0.3148643493862085,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.03731343283582089,1.0,-0.43529881082261035,-0.3339143654294894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7686567164179104,-1.0,0.36930857888850016,-0.47096454260431253,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.4141791044776119,0.5,-0.22204302088867472,0.6646830093998289,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.8470149253731343,-0.5,-0.4226144519396499,0.24864113381009423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.1044776119402985,1.5,-0.27413774964843196,-0.1779045845340643,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6492537313432836,-0.5,3.187271624244213,-0.768623137311851,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3694029850746269,-0.5,0.3702072694913172,0.990349116426799,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.47388059701492535,0.5,0.05687699134150522,-0.3969022722385777,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.6417910447761194,0.5,-0.3752745781436264,0.006391697358422983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.11940298507462686,0.5,0.26549943267358317,0.26710402625410723,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.3917910447761194,-0.5,-0.28829324339612644,0.6727426462705238,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5261194029850746,0.5,0.07663753365179159,-1.0693196078992746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.43656716417910446,-1.5,2.5699661438446,-0.5375035368138334,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6082089552238806,-0.5,0.22868767843719476,-0.7244835214984467,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.7682089552238844,0.0,-0.04583402696156702,0.7030847144819933,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.0223880597014925,1.5,0.1277553921144791,-0.5827196085211934,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.294776119402985,0.5,-0.5631808025873208,-0.008342409879756282,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8432835820895522,-0.5,0.5346776727782124,-0.1507856952267753,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.0708955223880597,-0.5,-0.23998669530913389,-0.7726508241992439,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.1417910447761194,0.5,-0.21739785742124595,0.7149028257708717,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.2462686567164179,-1.0,-0.08037391880633885,-0.37739809011117087,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.458955223880597,0.0,-0.578908741416289,1.3726114779680412,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.26492537313432835,-0.5,-0.5633816806098917,-0.5153418637763458,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.291044776119403,-1.5,1.0227766511401941,0.38271164268242386,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.2649253731343284,-1.0,-0.36490081861387647,0.6352372967535579,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.8283582089552238,0.0,3.488464304680498,0.31713420879406945,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.044776119402985,0.5,1.0182455367363865,0.58037166210166,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6940298507462687,-1.0,-0.4838005146089131,0.2934353361171596,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.041044776119403,-0.5,0.419117988545211,0.19020471405039965,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.19402985074626866,1.0,1.3187235902536512,0.13652299666659287,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.5074626865671642,-1.0,-0.13006259543461265,1.6301057651140767,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0,-0.13230519383388545,0.16242849466909723,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.33955223880597013,1.0,0.2275482168214545,-0.018479874800637962,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9813432835820896,0.5,-0.11829663874365735,0.28462278221030823,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.458955223880597,1.0,-0.31634369219412906,-0.39268692652499537,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.242537313432836,0.0,-0.48470991207096975,0.13894226619032057,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.2537313432835821,-0.5,-0.45785552889617204,-0.18798583819478584,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.13432835820895522,-0.5,0.9461659074796452,-0.4449380104204887,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.746268656716418,1.0,0.5541812746246958,-0.13620976916615923,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3843283582089552,1.5,-0.4800481071887008,-0.5266854877106882,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.5970149253731343,1.0,-0.41682899775259025,-0.1882964635888326,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.7682089552238844,1.5,1.5416873518580234,1.6077179275051587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.6194029850746268,-1.5,-0.22741610266823353,1.25597163407212,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7238805970149254,0.5,0.03753345548981081,-1.0693196078992746,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.23134328358208955,1.0,0.25404852339840645,-0.05083342390431543,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0485074626865671,0.5,2.1879534671815555,-0.22665545288587885,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.2537313432835821,-1.0,3.2630922599097896,1.113622257519616,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.2574626865671642,0.5,-0.38544588846010414,-0.08472070950920361,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.11567164179104478,-0.5,0.07801947723384878,-0.4892202754201016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.35447761194029853,1.5,-0.07809974815872041,-0.2912090703347418,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.5597014925373134,-1.5,-0.46504331012861244,0.08320007300233151,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.7682089552238844,-0.5,-0.1343092481206352,-0.40903660429334965,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.09701492537313433,0.0,-0.6072513936716648,-0.9710716526028772,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.4141791044776119,-0.5,0.9098821186932423,0.7265160990129543,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.2798507462686567,-1.0,-0.37787827807376695,-0.3426770374409399,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5783582089552238,-0.5,1.4211997349603955,0.04410939512612093,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.44776119402985076,-0.5,1.4363225761018739,0.141659004925576,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.4514925373134329,-1.0,0.4833755886452334,-1.0163600956930599,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5074626865671642,0.5,-0.013460568811274365,-0.8598509347422454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.085820895522388,-1.5,1.2505860269505102,0.97767497547126,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.15671641791044777,-1.0,-0.4896879768993108,0.9320748418762457,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.7611940298507462,0.5,-0.27718671340466655,1.2919665045614148,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6455223880597015,-0.5,3.488464304680498,0.019021805102989387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3358208955223881,-0.5,0.5642886973605599,0.1012207313382846,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.48134328358208955,1.5,-0.3609517601207964,-0.39164603578305485,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.294776119402985,-0.5,-0.3967049010605893,-0.4388879549564398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7574626865671642,1.0,0.23282978268314525,0.43409481509299447,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.07835820895522388,-1.0,0.3892748390426715,0.7725110147860061,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5149253731343284,-1.0,-0.028567802713421814,0.1341001312273666,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.22388059701492538,2.0,-0.09842060356756321,-0.2926648706296791,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.5373134328358209,-0.5,-0.6124158970740397,0.5155008448805073,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.5149253731343284,0.5,-0.019879914952429998,-0.651811375988132,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.06716417910447761,1.5,1.2111890192708243,-0.1976512427526361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.376865671641791,-1.0,1.2728627128104215,-0.14130708583298607,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.35447761194029853,0.0,-0.22427459179961234,0.18867252763382525,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.15671641791044777,-1.0,0.10465875195644492,-0.39746274875108273,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.12313432835820895,-0.5,-0.08729280198631735,-0.37813492496135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.8059701492537313,1.0,2.3370668058135897,-0.708037105549887,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
